10,Western Oriole, The Western Oriole (Oriolus brachyrynchus) also known as the Western Black-headed Oriole is a species of bird in the Oriolidae family that is native to Africa.
14,Extrasensory Perception (book), Extrasensory Perception is a 1934 book written by parapsychologist Joseph Banks Rhine which discusses his research work at Duke University. Extrasensory perception is the ability to acquire information shielded from the senses and the book was of such a scope and of such promise as to revolutionize psychical research and to make its title literally a household phrase.
6,Pfalz D.VI, The Pfalz D.VI was a German biplane fighter aircraft from World War I. It was not put into production.
5,Ryan Wilcox, Ryan D. Wilcox is an American politician who serves as a Representative in the Utah House of Representatives for District 7.
11,Rivina humilis, Rivina humilis is a species of flowering plant in the pokeweed family Phytolaccaceae that is native to the Americas. It can be found in the southern United States the Caribbean Central America and tropical South America. Common names include Pigeonberry Rouge Plant Baby Peppers Bloodberry and Coralito. The specific epithet means dwarfish or lowly in Latin referring to the plant's short stature.
8,Arrowhead Pool, Arrowhead Pool is located in Grand Teton National Park in the U. S. state of Wyoming. Situated within Hanging Canyon tiny Arrowhead Pool is surrounded by Mount Saint John to the north and Symmetry Spire to the south while Ramshead Lake is .25 miles (0.40 km) to the west.
11,Arbutus andrachne, Arbutus andrachne commonly called the Greek Strawberry Tree is an evergreen shrub or small tree in the family Ericaceae native to the Mediterranean region the Middle East and southwestern Asia.
13,Night of the Juggler, Night of the Juggler is a 1980 action-thriller film starring James Brolin.
6,USS Muskallunge (SS-262), USS Muskallunge (SS-262) a Gato-class submarine was a ship of the United States Navy named for the muskallunge a fish of the pike family found in the upper Mississippi Valley the Great Lakes region and northward.Her keel was laid down 7 April 1942 by Electric Boat Company Groton Connecticut. She was launched 13 December 1942 (sponsored by Mrs. Merritt D.
11,Sarcostemma angustissima, Sarcostemma angustissima is a species of plant in the Asclepiadaceae family. It is endemic to Ecuador.
11,Mesogyne, Mesogyne is a genus of plant in family Moraceae (Mulberry). The genus is found in east Africa. Species include: Mesogyne henriquesii (Eng.) Mesogyne insignis Engl.
6,Meteor (1915), The Meteor was a German survey vessel that became famous for her survey work in the Atlantic Ocean between 1925 and 1927.
12,Moonshine (Bert Jansch album), Moonshine is the eighth album by Scottish folk musician Bert Jansch released in 1973.
8,Chungnyungsan (Gyeonggi), Chungnyungsan is a mountain in Gyeonggi-do South Korea. Its area extends across the city of Namyangju and the county of Gapyeong. Chungnyungsan has an elevation of 879 m (2884 ft).
11,Selenastraceae, In taxonomy the Selenastraceae are a family of algae specifically of the Sphaeropleales.
5,Jim Ananich, James Ananich or Jim Ananich is a politician from the State of Michigan. He is a Democratic Party member of the Michigan State Senate representing the 27th District which is located in Genesee County and includes part of the city of Flint.
11,Tabaroa, Tabaroa caatingicola is a species of legume found in the Caatinga of Bahia state Brazil. It is the only member of the genus Tabaroa.
8,Stawamus Chief, The Stawamus Chief officially Stawamus Chief Mountain (often referred to as simply The Chief or erroneously as the Squamish Chief) is a granite dome located adjacent to the town of Squamish British Columbia. It towers over 700 m (2297 ft) above the waters of nearby Howe Sound. It is often claimed to be the second largest granite monolith in the world.The Skwxwu7mesh indigenous people from this area consider the Chief to be a place of spiritual significance.
13,Peters baby, Peters baby is a 1961 Danish comedy film directed by Annelise Reenberg and starring Ebbe Langberg.
4,Elvira Todua, Elvira Zurabovna Todua is an Abkhazian Russian football goalkeeper currently playing for Rossiyanka in the Russian Championship.She is a member of the Russian national team currently serving as its first-choice goalkeeper. She previously played Russia's last match in the 2009 European Championship.
10,Productus subaculeatus, Productus subaculeatus is an extinct species of brachiopod. Its fossiles are present in the Devonian.
11,Eidothea, Eidothea is a genus of two species of rainforest trees in New South Wales and Queensland in eastern Australia constituting part of the plant family Proteaceae. The plant family Proteaceae was named after the shape-shifting god Proteus of Greek Mythology.
12,Who's Your Momma, Who's Your Momma is the fifth studio album by Dutch pop rock singer Anouk. It was released on 23 November 2007 in the Netherlands and Belgium. It is her first studio album of new material since Hotel New York in December 2004. Who's Your Momma debuted at number one in the Netherlands making it her fifth number one album and fourth debut at the top. The album contains the soul-influenced rock first single Good God.
11,Lysiana exocarpi, Lysiana exocarpi commonly known as Harlequin Mistletoe is a species of hemiparasitic shrub endemic to Australia. It is in the Gondwanan family Loranthaceae and is probably the most derived genus of that family with 12 pairs of chromosomes. The Loranthaceae is the most diverse family in the mistletoe group with over 900 species worldwide and including the best known species in Australia. Mistletoes are notable for their relationships with other species.
12,Thirteenth Step, Thirteenth Step is the second studio album by American rock band A Perfect Circle released on September 16 2003. The album sold well charting at the number 2 position on the Billboard 200 in its premiere week selling over 231000 copies and staying on the charts for 78 weeks. The album went on to be certified as gold on November 4 2003 and as platinum on March 24 2006 by the RIAA.
13,Samaj Ko Badal Dalo, Samaj Ko Badal Dalo is a 1970 Bollywood drama film directed by V. Madhusudhan Rao. The film stars Ajay Sahni Sarada Pran Kanhaiyalal Prem Chopra Mukri Kanchana Dhumal Aruna Irani. It is the Hindi version of the Telugu film Manushulu Marali.
14,The Kurdish Globe, The Kurdish Globe previously known as The Hewler Globe is the first English-language newspaper published in Arbil Kurdistan northern Iraq. Published for the first time on March 31 2005 its Editor-in-Chief and founder is Jawad Qadir.
8,Beinn Odhar, Beinn Odhar is a Scottish mountain situated at the northern extremity of the Loch Lomond and the Trossachs National Park. It stands four km (2.5 mi) north of Tyndrum a location with which it has strong ties being well seen from the village. The mountain lies on the border between Argyll and Bute and Stirling council areas within the Auch and Invermeran estate.
11,Flindersia brayleyana, Flindersia brayleyana or Queensland maple is a species of plant in the Rutaceae family. It is found in northern Queensland in Australia. The tree is generally protected since the main areas in which this tree occurs have received World Heritage listing.Although the tree is known as Queensland maple the family Rutaceae is commonly known as the Rue or Citrus family and the Queensland maple is more closely related to orange trees than to maple trees.
13,Love (1919 film), Love is a 1919 American short comedy film directed by and starring Fatty Arbuckle. Prints of the film still survive.
14,The Search for the Snow Leopard, The Search for the Snow Leopard is a Hardy Boys Digest novel written by Franklin W. Dixon. It is the 139th volume in the Hardy Boys series of detective/adventure books.
14,Holes (novel), Holes is a 1998 young adults novel written by Louis Sachar and first published by Farrar Straus and Giroux. It won the 1998 U.S. National Book Award for Young People's Literatureand the 1999 Newbery Medal for the year's most distinguished contribution to American literature for children. Originally the book was to be called Wrong Place Wrong Time Wrong Kid. It was adapted into a film by Walt Disney Pictures and released in 2003.
10,Eupilema inexpectata, The root mouthed jellyfish Eupilema inexpectata is a species of cnidarian a jellyfish in the small family Rhizostomatidae. It is the only member of its genus.
7,Kolossi Castle, Kolossi Castle is a former Crusader stronghold on the south-west edge of Kolossi village 14 kilometres (9 mi) west of the city of Limassol on the island of Cyprus. It held great strategic importance in the Middle Ages and contained large facilities for the production of sugar from the local sugarcane one of Cyprus's main exports in the period.
11,Tillandsia nana, Tillandsia nana is a species of the genus Tillandsia. This species is native to Bolivia.
13,Lost in Translation (film), Lost in Translation is a 2003 American comedy-drama film written and directed by Sofia Coppola. It was her second feature film after The Virgin Suicides (1999). It stars Bill Murray Scarlett Johansson Giovanni Ribisi Anna Faris and Fumihiro Hayashi. The film revolves around an aging actor named Bob Harris (Murray) and a recent college graduate named Charlotte (Johansson) who develop a rapport after a chance meeting in a Tokyo hotel.
11,Bulbophyllum falcibracteum, Bulbophyllum falcibracteum is a species of orchid in the genus Bulbophyllum.
11,Tillandsia durangensis, Tillandsia durangensis is a species of the genus Tillandsia. This species is endemic to Mexico.
13,On the Sunny Side (1942 film), On the Sunny Side is a 1942 drama film directed by Harold D. Schuster starring Roddy McDowall Jane Darwell and Stanley Clements.
10,Tawny-headed Swallow, The Tawny-headed Swallow (Alopochelidon fucata) is a species of bird in the Hirundinidae family. It is monotypic within the genus Alopochelidon.[citation needed]It is found in Argentina Bolivia Brazil Colombia Falkland Islands Paraguay Peru Uruguay and Venezuela.Its natural habitats are dry savanna and subtropical or tropical seasonally wet or flooded lowland grassland.
14,Talking to Strange Men, Talking to Strange Men is a 1987 novel by British writer Ruth Rendell.
10,Parachanna fayumensis, Parachanna fayumensis is an extinct member of the snakehead fish (Channidae) family known from fossil records only. It is the oldest member of this family known from Africa. It differs from Parachanna insignis P. africana and P. obscura by presence of prominent raised tooth patch with well-developed tooth sockets on a ventral surface of parasphenoid posterior end.
9,Pulachaur, Pulachaur is a village development committee in Myagdi District in the Dhawalagiri Zone of western-central Nepal. At the time of the 1991 Nepal census it had a population of 3394 people living in 736 individual households.
10,Pilodeudorix nirmo, Pilodeudorix nirmo is a butterfly in the Lycaenidae family. It is found in Cameroon.
13,Miss Robin Hood, Miss Robin Hood is a 1952 British film directed by John Guillermin. It falls within the genre of post-war British fantasy.The writer Wrigley (played by Richard Hearne) creates a comic strip character called Miss Robin Hood for a large newspaper.
6,GWR 4900 Class 4936 Kinlet Hall, The Great Western Railway steam locomotive no. 4936 Kinlet Hall is a 4-6-0 Hall class locomotive.
7,Grand Hotel Mundesley, The Grand Hotel is a former hotel which still stands in a derelict state in the English coastal village of Mundesley in the county of Norfolk United Kingdom.
14,Martindale: The Complete Drug Reference, Martindale: The Complete Drug Reference is a reference book published by Pharmaceutical Press listing some 6000 drugs and medicines used throughout the world including details of over 161000 proprietary preparations. It also includes 675 disease treatment reviews.
6,USS Kershaw (APA-176), USS Kershaw (APA-176) was a Haskell-class attack transport acquired by the U.S. Navy during World War II for the task of transporting troops to and from combat areas.
11,Brachyotum gracilescens, Brachyotum gracilescens is a species of plant in the Melastomataceae family. It is endemic to Ecuador. Its natural habitats are subtropical or tropical moist montane forests and subtropical or tropical high-altitude shrubland.
11,Peanut, The peanut or groundnut (Arachis hypogaea) is a species in the legume or bean family (Fabaceae). The peanut was probably first domesticated and cultivated in the valleys of Paraguay. It is an annual herbaceous plant growing 30 to 50 cm (1.0 to 1.6 ft) tall.
11,Parinari campestris, Parinari campestris is a species of tree in the plant family Chrysobalanaceae which is native to Trinidad the Guianas Venezuela and Brazil. It is reputed to have aphrodisiac properties.
12,Hello Welcome to Bubbletown's Happy Zoo, Hello Welcome to Bubbletown's Happy Zoo is a live performance video by The Pillows released onto VHS and DVD. As well as featuring a live performance it includes commentary by The Pillows in between songs and the music video for their single Hybrid Rainbow. This is the first video officially released by the Pillows.
7,Grand Opera House (Macon Georgia), The Grand Opera House often called The Grand and originally known as the Academy of Music is a historic opera house located in Macon Georgia United States. Listed on the National Register of Historic Places in 1970 it is now the performing arts center of Mercer University.
11,Psorothamnus spinosus, Psorothamnus spinosus known as the Smokethorn Smoketree Smoke tree Smokethorn dalea and Corona de Cristo is a perennial legume tree of the deserts in North America.
10,Exerodonta melanomma, Exerodonta melanomma is a species of frog in the Hylidae family.It is endemic to Mexico.Its natural habitats are subtropical or tropical moist montane forests rivers and intermittent rivers.It is threatened by habitat loss.
12,The Greatest Story Ever Told (David Banner album), The Greatest Story Ever Told is the fourth studio album by American rapper David Banner released on July 15 2008.
6,Italian cruiser Gorizia, Gorizia was an Italian Zara class heavy cruiser which served in the Regia Marina during World War II. The ship was named after the city of Gorizia. She was the only surviving cruiser of her class after the Battle of Cape Matapan in 1941.Gorizia participated in World War II as a member of 1st Division 1st Squadron.
11,Vriesea 'Highway Beauty', 'Highway Beauty' is a hybrid cultivar of the genus Vriesea in the Bromeliad family.
7,Elrod Bridge, Elrod Bridge was one of nine metal highway bridges in Fulton County Illinois once listed on the National Register of Historic Places. It was listed from 1980 until 1995.Elrod was one of the six bridges that have been demolished out of nine similar bridges in the county. This particular one was over the Spoon River near Smithfield Illinois on Township Road 248 in Bernadotte Township.
8,Pula River, The Pula River is a river of Ecuador.
7,Oak Square School, Oak Square School is a historic school at 35 Nonantum Street in Brighton Massachusetts a neighborhood of Boston.The school was designed by Edmund March Wheelwright who designed a wide variety of Boston landmark buildings. It was built in 1894 on the site of Breck Gardens and had a major addition in 1923. When it closed in 1981 it was the last wood schoolhouse in Boston. It was converted to housing in 1984.It was added to the National Register of Historic Places in 1980.
7,MacKay United Church, MacKay United Church is a United Church of Canada church in the New Edinburgh neighbourhood of Ottawa Canada. The church is located at the intersection of 39 Dufferin and MacKay at the southwest corner of the Rideau Hall estate. MacKay's present minister is Rev.Dr. John Montgomery.
13,Made in Mauritius, Made In Mauritius is a 2009 film directed by David Constantin.
8,Lake DeFuniak, Lake DeFuniak is a lake in DeFuniak Springs Florida United States at the center of the DeFuniak Springs Historic District.Lake DeFuniak is one of the two almost perfectly round circular spring-fed lakes in the world. [1]
14,Mister God This Is Anna, Mister God This Is Anna is a book by Sydney Hopkins under the pseudonym Fynn describing the adventures of Anna a mischievous yet wise four-year-old whom Fynn finds as a runaway. Nineteen-year-old Fynn takes Anna home to his mother who takes her in though Fynn becomes Anna's main caretaker and closest friend. Fynn recounts his time spent with Anna and gives a very personal account of her outpourings on life mathematics science and her mentor Mister God.
14,Line of Fire (novel), Line of Fire is a thriller novel by Donald Hamilton.
11,Puya aequatorialis, Puya aequatorialis is a species of plant in the Bromeliaceae family. It is endemic to Ecuador. Its natural habitats are subtropical or tropical dry forests and subtropical or tropical dry shrubland. It is threatened by habitat loss.
6,HMCS Frontenac (K335), HMCS Frontenac was a modified Flower-class corvette that served with the Royal Canadian Navy during the Second World War. She fought primarily in the Battle of the Atlantic as a convoy escort. She was named for Kingston Ontario but due to a naming conflict with a Royal Navy vessel the name Frontenac was chosen to commemorate the city instead of naming it directly. Kingston is the county seat of Frontenac County Ontario and the site of Fort Frontenac.
10,Charitographa, Charitographa is a genus of moths belonging to the family Tortricidae. It contains only one species Charitographa mikadonia which is found in Japan.
13,House of Horror (1929 film), House of Horror is a 1929 American comedy-horror mystery film directed by Benjamin Christensen. The film stars Louise Fazenda and Chester Conklin and was released in both a silent and sound version which featured a Vitaphone soundtrack with talking sequences music and sound effects. Both the silent and sound version of House of Horror is now presumed lost.
10,Trochaclis islandica, Trochaclis islandica is a species of sea snail a marine gastropod mollusk in the family Ataphridae.
5,Yul Choi, Yul Choi is a South Korean activist environmentalist and organizer. He chaired the Korean Anti-Pollution Movement from 1988 and led the Korean Federation for Environmental Movement from 1993. He was awarded the Global 500 Roll of Honour in 1994 and the Goldman Environmental Prize in 1995. He is currently a president of the Korea Green Foundation.
11,Conospermum stoechadis subsp. sclerophyllum, Conospermum stoechadis subsp. sclerophyllum is a shrub endemic to Western Australia.
13,The Lady Lies (film), The Lady Lies is a 1929 film directed by Hobert Henley and starring Walter Huston Claudette Colbert and Charles Ruggles.
13,Zakhmee, Zakhmee is a 1975 Hindi movie. Produced by Tahir Hussain the film is directed by Raja Thakur. The film stars Sunil Dutt Asha Parekh Rakesh Roshan Reena Roy Tariq Helen Johnny Walker Iftekhar Vijaykanth and Agha. The film's music is by Bappi Lahiri. The film did above average business at the box office.[1]
6,Suzuki Kizashi, The Suzuki Kizashi is a mid-size car manufactured by Japanese automaker Suzuki. It was unveiled in the United States on July 30 2009. The Kizashi went on sale in Japan on October 21 2009 in North America on December 1 2009 and in Australia and New Zealand on May 11 2010. It is the first mid-size Suzuki automobile sold in the Australian market. In February 2011 the Kizashi became available to the Indian market. From 2013 it is also available on European markets.
12,Hooligans (album), Hooligans is a double compilation album of The Who. Released by MCA Records in 1981 it focuses on Who songs from the 1970s with only the titles I Can't Explain I Can See for Miles and Pinball Wizard from the 1960s. The album reached #52 on the US charts.This album is most notable as the first US album release to include three hard to find Who singles.
7,Pequotsepos Manor, Pequotsepos Manor known formally as Denison Homestead is located in Mystic Connecticut. The house was built in 1717 and added to the National Register of Historic Places on June 15 1979. It is now a historic house museum operated by the Denison Society.
7,Magnolia Cemetery (Hartsville South Carolina), Magnolia Cemetery is a historic cemetery located at Hartsville Darlington County South Carolina. It was established in 1917 and is a 23 acre cemetery characterized by narrow and gently curving streets and by landscaping which includes an avenue of cedars lining the entrance drive and magnolias lining the streets which form the historic core of the cemetery.
14,Bloomberg Markets, Bloomberg Markets is a monthly magazine published by Bloomberg L.P. as part of Bloomberg News. Aimed at global financial professionals Bloomberg Markets publishes articles on the people and issues related to global financial markets. Bloomberg Markets which is based in New York City has readers in 147 countries. More than half of its readers live outside the U.S.As of December 2011 the magazine had a circulation of 375000 and was available for sale at bookstores and selected newsstands.
8,Mason Lake (King County), Mason Lake is a naturally occurring mountain lake located between Mount Defiance and Bandera Mountain near Snoqualmie Pass King County Washington. Accessible only by hike via the 3.4 mile-long Mason Lake Trail (also known as Ira Spring Memorial Trail) Mason Lake is at an elevation of 4200 feet
1,MYLAPS Sports Timing, MYLAPS Sports Timing is a Dutch manufacturer of sports timing systems creating equipment for both active sports such as running triathlon and bicycle racing and motorized sports like car racing and kart racing. The company is based in Haarlem Netherlands.
14,International Journal of Primatology, The International Journal of Primatology is a peer-reviewed academic journal that publishes original research papers on the study of primates. Articles published in the journal are drawn from a number of disciplines involved in primatological research including anthropology zoology psychology paleontology sociology genetics and conservation biology.
12,Owl Hours, Owl Hours is the second collaborative album from American rapper Awol One and Canadian producer Factor. It was released on Fake Four Inc. in 2009.
13,Conductor 786, Conductor 786 is a 1912 American silent short comedy film starring William Garwood Riley Chamberlin Jean Darnell.
6,USS Admirable (AM-136), USS Admirable (AM-136) was the lead ship of her class of minesweeper built for the United States Navy during World War II. In commission from 1943 to 1945 she was transferred to the Soviet Navy in 1945 and served as T-331 until stricken in 1958.
11,Podococcus, Podococcus is a genus of palms found in tropical Africa. It includes only a single species Podococcus barteri.
10,Whistling duck, The whistling ducks or tree ducks are a subfamily Dendrocygninae of the duck goose and swan family of birds Anatidae. They are not true ducks. In other taxonomic schemes they are either considered a separate family Dendrocygnidae or a tribe Dendrocygnini in the goose subfamily Anserinae. The subfamily has one genus Dendrocygna which contains eight living species and one undescribed extinct species from Aitutaki of the Cook Islands.
5,Alan David Lourie, Alan David Lourie (born 1935) is a United States federal judge.Born in Boston Massachusetts Lourie received an A.B. from Harvard College in 1956 an M.S. from the University of Wisconsin in 1958 a Ph.D. from the University of Pennsylvania in 1965 and a J.D. from Temple University in 1970. He was a Chemist for Monsanto Corporation from 1957 to 1959 and then chemist and Patent Agent for Wyeth Labs in Radnor Pennsylvania from 1959 to 1964.
11,Bauhinia vahlii, Bauhinia vahlii (syn. Bauhinia racemosa Phanera vahlii) is a perennial creeper of the Caesalpiniaceae family native to the Indian subcontinent.
14,Kaze no Hana, Kaze no Hana is a Japanese manga series that was written by Akiyoshi Ohta and was illustrated by Ushio mizta. It consists of three volumes released in Japan by MediaWorks and was licensed and released in English by Yen Press.
3,Nicole Stansbury, Nicole Stansbury (born May 14 1963 in Whittier California) is an American novelist short story and essay writer. Her novel Places to Look for a Mother (2002) and her collection of short stories The Husband's Dilemma (2004) were published by Carroll & Graf and her shorter works have appeared in The Threpenny Review PRISM international and Yellow Silk.She earned a BA (1986) in English and an MFA (1991) in Creative Writing from the University of Utah.
8,Lake Manatee, Lake Manatee is a reservoir located in Manatee County in southwestern Florida in the United States. Highway 64 crosses the eastern end of the lake while the Lake Manatee State Park is found at the southwestern end. The Manatee River flows into the lake at the eastern end then continues to the west where it flows into Tampa Bay. Lake Manatee is a major source of water for Bradenton and other cities in Manatee County providing 32 million gallons per day.
7,Ariadne J. and Mary A. Borden House, Ariadne J. and Mary A. Borden House is a historic house located at 92 Globe Street in Fall River Massachusetts. It was built in 1882 for Ariadne and Mary Borden sisters who were both principals of grammar schools. The structure is considered one of the best examples of a small two-story mansard cottage in the city. It was added to the National Register of Historic Places in 1983.
7,Mary Disston School, Mary Disston School also known as St. Josaphat's Ukrainian Catholic Church is a historic school building located in the Tacony neighborhood of Philadelphia Pennsylvania. It was built in 1900-1901 and is a two-story three-bay U-shaped stone building in the Colonial Revival style. A rear addition was built in 1967.
14,Eidolon I, Eidolon I is a 2006 speculative fiction anthology edited by Jonathan Strahan and Jeremy G. Byrne.
11,Melaleuca minutifolia, Melaleuca minutifolia is a shrub or small tree species that is endemic to northern Australia. The species produces flowers throughout the year in its native range. It occurs in sandy or rocky soils in northern Western Australia and the Northern Territory.The species was first formally described by Victorian Government Botanist Ferdinand von Mueller in 1859.
11,Sloanea berteroana, Sloanea berteroana is a tree of the Caribbean region. The name is often misspelled as Sloanea berteriana. Its vernacular names include montillo and bullwood. It is native to Puerto Rico. This tree is common in the Toro Negro State Forest.
13,The Best of Benny Hill, The Best of Benny Hill is a 1974 film spinoff from the television comedy series The Benny Hill Show. This movie features sketches from the early Thames Television years from 1969-1973.
6,USS Industry (AMc-86), USS Industry (AMc-86) was an Accentor-class coastal minesweeper acquired by the U.S. Navy for the dangerous task of removing mines from minefields laid in the water to prevent ships from passing.Industry was laid down 11 May 1941 by F. L. Fulton Shipyard Antioch California; launched 6 September 1941; sponsored by Miss June Marken; and placed in service 19 December 1941 Lt. John E. (Jack) Wagstaff in command.
11,Coilostylis parkinsoniana, Coilostylis parkinsoniana (Parkinson's Coilostylis) formerly Epidendrum parkinsonianum is an epiphytic species of orchid in the genus Coilostylis occurring in Mexico and Central America.
10,Belemnia ochriplaga, Belemnia ochriplaga is a moth of the Arctiidae family. It was described by Hampson in 1901. It is found in Brazil.
12,Greatest Hits (Richie Rich album), Greatest Hits is a compilation of previously released material from Oakland California rapper Richie Rich. The project contains songs from the 415 debut album (41Fivin) and the Richie Rich solo debut (Don't Do It). The song Making Records first appeared on the EP Geeks Revenge (Rodney) released in 1990.
14,New Zealand Local Government, New Zealand Local Government is a monthly trade magazine published by Mediaweb an Auckland-based company. It was published by TPL Media from 1964 to 2011 when Mediaweb purchased TPL Media.
13,Isla brava, Isla brava is a 1958 Argentine film directed by Mario Soffici and starring Elsa Daniel.
10,Cystiscus peelae, Cystiscus peelae is a species of very small sea snail a marine gastropod mollusk or micromollusk in the family Cystiscidae.
13,Help! The Doctor Is Drowning, Help! The Doctor Is Drowning (Dutch: Help de dokter verzuipt!) is a 1974 Dutch comedy film directed by Nikolai van der Heyde. The film was entered into the 1975 Melbourne International Film Festival. It was also selected as the Dutch entry for the Best Foreign Language Film at the 47th Academy Awards but was not accepted as a nominee.
6,FV Time Bandit, The FV Time Bandit is a commercial crab fishing vessel co-captained by brothers Johnathan and Andy Hillstrand. It is featured on the Discovery Channel series Deadliest Catch. The Time Bandit is a 113-foot house aft boat owned by the Hillstrand brothers that was designed by the Hillstrands' father. The five men helped custom-build the boat's interior including some comforts unheard of in a crab boat: a four-man sauna state rooms with queen-size beds and a dishwasher.
2,Manitowoc Lutheran High School, Manitowoc Lutheran High School (MLHS) is a Christian high school located in Manitowoc Wisconsin. The school is affiliated with the Wisconsin Evangelical Lutheran Synod (WELS). The high school was founded in 1956 and has been located in its present campus since 1967.The high school is led by Principal Dennis Steinbrenner. The school typically has about 200 enrolled students.[citation needed]The school's mascot is the Lancer and its colors are red and grey.
7,Trinity Lutheran Church (Victoria Texas), Trinity Lutheran Church is a historic church at 402 E. Constitution in Victoria Texas.It was built in 1908 and added to the National Register in 1986.
10,Bocchoris labarinthalis, Bocchoris labarinthalis is a moth of the Crambidae family. It can be found in Nigeria.It has a wingspan of 20 millimetres (0.79 in).
11,Tillandsia exserta, Tillandsia exserta is a species of the genus Tillandsia. This species is endemic to Mexico.
12,Live (Jake Shimabukuro album), Live is Jake Shimabukuro's 2009 solo album. It was released in April 2009 and consists of live in-concert performances from various venues around the world including New York Chicago Japan and Hawaii.Live peaked at number 5 in Billboard's Top World Music Albums in 2009 and 2010. The album won the 2010 Na Hoku Hanohano Award for Instrumental Album of the Year and also garnered Shimabukuro the award for Favorite Entertainer of the Year.
14,Monster (Frank E. Peretti novel), Monster is a novel written in 2005 by Frank E. Peretti. It tells a story of a horrifying predator who terrorizes the woods of northern Idaho. The story deals with views on evolution beneficial mutation and natural selection.
11,Salix atrocinerea, Salix atrocinerea commonly called grey willow is a species of willow.It is a bush or small tree up to 12 m (39 ft) tall. As a pioneer species of willow it quickly colonizes poor soils.
11,Allocasuarina defungens, Allocasuarina defungens is a species of ironwood native to the NSW north coast in Australia.
3,Jennifer Compton, Jennifer Compton was born in Wellington New Zealand in 1949. In the early '70s she emigrated to Sydney Australia with her husband Matthew O'Sullivan. They now live in Carrum in Melbourne Australia.After attending the NIDA Playwrights Studio her play No Man's Land (later Crossfire) jointly won the Newcastle Playwriting Competition (with John Romeril's A Floating World) in 1974.
3,Gary Marx, Gary Marx (born Mark Frederick Pearman) is a founding member of British rock band The Sisters of Mercy and its lead-guitarist and songwriter from 1979 to 1985.He left the band in 1985 to form Ghost Dance which included ex-Skeletal Family vocalist Anne-Marie Hurst. They released two albums and embarked on a number of extensive tours enjoying relative success.
11,Carmona (plant), Carmona is a genus of flowering plants in the borage family Boraginaceae. Members of the genus are commonly known as Scorpionbush.Carmona retusa (Fukien tea tree) is used in bonsai because of its ability to develop a thick and interesting trunk small white flowers that bloom almost year round and tiny round green red or black fruits. The lobed leaves are shiny dark green and maintain their small size.
10,Anidiops, Anidiops is a spider genus in the family Idiopidae found in Australia.
13,The White Buffalo, The White Buffalo is a 1977 western film starring Charles Bronson Kim Novak Jack Warden Slim Pickens and Will Sampson. The film is rated PG in the USA. The film is directed by J. Lee Thompson who frequently teamed with Bronson. It was also the final film Bronson made for United Artists.
6,HMAS Larrakia (ACPB 84), HMAS Larrakia (ACPB 84) is an Armidale class patrol boat of the Royal Australian Navy (RAN).
2,Graford High School, Graford High School is a 1A high school located in Graford Texas (USA). It is part of the Graford Independent School District located in north central Palo Pinto County. In 2011 the school was rated Academically Acceptable by the Texas Education Agency.
10,Acrocercops cirrhantha, Acrocercops cirrhantha is a moth of the Gracillariidae family known from Guyana. It was described by Edward Meyrick in 1915.
7,Bank of Hartland, The Bank of Hartland at 112 E. Capitol Dr. in Hartland Wisconsin United States was built in 1930. It was designed by architects Eschweiler & Eschweiler. It was listed on the National Register of Historic Places in 1988.
3,Ann Sexton, Ann Sexton (born Mary Ann Sexton February 5 1950) is an American soul singer who recorded mainly in the 1970s. Her biggest hit You're Gonna Miss Me reached the R&B chart in 1973.
12,Entropia (album), Entropia is Pain of Salvation's first studio album. It is a concept album concerning the story of a family in a fictional society that is torn apart by a war. The title is a portmanteau of Entropy (from thermodynamics the measure of disorder present in a system) and Utopia (the ideal society). This is the only album to feature Daniel Magdic on guitar.
5,Richard Miranda (politician), Richard Miranda was a Democratic member of the Arizona Senate representing the 13th District from 2002-2011. Previously he was a member of the Arizona House of Representatives from 1999 through 2002.In February 2012 Miranda resigned from the Arizona legislature citing health and family issues. In March 2012 he pleaded guilty to wire fraud and tax evasion.
12,1985 (album), 1985 is the fourth studio album by Enuff Z'Nuff which features material recorded in the band's earliest days. The songs were taken from a demo at the time called Hollywood Squares originally recorded in 1985. Musically the songs were noticeably more pop-rock in direction as opposed to the hard rock recordings they had been known for.Although nearly all original material the opening track is a cover of Smokey Robinson's Tears Of A Clown.
8,Makushin Volcano, The Makushin Volcano (also known as Mount Makushin) is an ice-covered stratovolcano located on Unalaska Island in the Aleutian Islands of the U.S. state of Alaska. With an elevation of 2036 metres (6680 ft) its summit is the highest point on the island. Makushin is one of the most active among the 40 volcanoes of Alaska. It has erupted at least two dozen times over the past several thousand years with the last eruption occurring in 1995.
6,USS Fort Marion (LSD-22), USS Fort Marion (LSD-22) was a Casa Grande-class dock landing ship of the United States Navy. She was named for the Castillo de San Marcos in St. Augustine Florida which was named Fort Marion from 1821 till 1942.
10,Aethecerinus latecinctus, Aethecerinus latecinctus is a species of beetle in the Cerambycidae family. It was described by Horn in 1880.
13,Death Ship (1980 film), Death Ship is a 1980 British-Canadian horror film directed by Alvin Rakoff. The cast includes Academy Award winner George Kennedy Richard Crenna Sally Ann Howes and Black Christmas actor Nick Mancuso.
10,Manoba grisescens, Manoba grisescens is a moth in the Nolidae family. It was described by Rothschild in 1912. It is found in New Guinea.
13,Two Happy Hearts, Two Happy Hearts (Italian: Due cuori felici) is a 1932 Italian comedy film directed by Baldassarre Negroni and starring Vittorio De Sica.
